,n_layers,neurons,seed,params,val_RMSE,val_MAPE,val_NMAE,test_RMSE,test_MAPE,test_NMAE,test_loglike,train_time,epochs_trained,training_history,val_mass_error,test_mass_error
0,2,"(4, 1)",1,29,0.09089003152562837,0.1047518236944169,0.07347881363520135,0.09274822798997254,0.10844619638732912,0.07511822999730856,15326.548616684406,6.52209997177124,170,"{'loss': [0.02846364863216877, 0.02402382530272007, 0.022449348121881485, 0.02128542773425579, 0.020162265747785568, 0.01906079240143299, 0.018004460260272026, 0.01700442098081112, 0.016056112945079803, 0.015155713073909283, 0.01429739035665989, 0.013506447896361351, 0.012815305031836033, 0.012247319333255291, 0.011801408603787422, 0.011449807323515415, 0.01117002684623003, 0.010941733606159687, 0.010745023377239704, 0.010570050217211246, 0.010408700443804264, 0.010259481146931648, 0.01011810451745987, 0.009981474839150906, 0.00984937697649002, 0.009719946421682835, 0.00959173683077097, 0.009465673938393593, 0.009340382181107998, 0.009216254577040672, 0.009098566137254238, 0.008981410413980484, 0.008872348815202713, 0.00876610167324543, 0.00866735726594925, 0.008573793806135654, 0.00848351139575243, 0.008404533378779888, 0.008323166519403458, 0.008242705836892128, 0.008160147815942764, 0.008089105598628521, 0.008014324121177197, 0.007942586205899715, 0.007877424359321594, 0.007802864070981741, 0.007732334081083536, 0.007666147779673338, 0.007593140006065369, 0.007526323664933443, 0.007454624865204096, 0.007388594094663858, 0.007320296484977007, 0.007248522248119116, 0.007180350832641125, 0.007109607104212046, 0.007037883158773184, 0.006969287060201168, 0.0068961214274168015, 0.0068248300813138485, 0.006752894259989262, 0.006676815450191498, 0.006602806504815817, 0.0065261609852313995, 0.006454297341406345, 0.006373023148626089, 0.006295954808592796, 0.006217608228325844, 0.006139893550425768, 0.006066613364964724, 0.005988867022097111, 0.005912634078413248, 0.005838709883391857, 0.005765071138739586, 0.005695872474461794, 0.005625038407742977, 0.0055586062371730804, 0.005495759192854166, 0.005430303514003754, 0.0053712790831923485, 0.005307786166667938, 0.005253831390291452, 0.005200052633881569, 0.005147815681993961, 0.005099649075418711, 0.005050113424658775, 0.005005124490708113, 0.00495998514816165, 0.004916901234537363, 0.0048786732368171215, 0.004837202373892069, 0.004797809757292271, 0.004767776932567358, 0.004730390850454569, 0.004695455078035593, 0.004667090717703104, 0.004630728159099817, 0.004600558429956436, 0.004570361226797104, 0.004547794349491596, 0.004515153355896473, 0.004492651205509901, 0.004463555756956339, 0.004442296456545591, 0.004419080913066864, 0.004391713999211788, 0.00437012268230319, 0.00434831390157342, 0.004329020157456398, 0.004306877497583628, 0.0042860195972025394, 0.0042657856829464436, 0.004249635152518749, 0.00423047598451376, 0.004211983177810907, 0.0041944473050534725, 0.004181717988103628, 0.004161179065704346, 0.004147583153098822, 0.004137285519391298, 0.00413011759519577, 0.004124041646718979, 0.004115211311727762, 0.004106584936380386, 0.004098476376384497, 0.004091640003025532, 0.0040864357724785805, 0.004081352613866329, 0.004077132325619459, 0.0040732515044510365, 0.004069496877491474, 0.004066120833158493, 0.004064538516104221, 0.004062491003423929, 0.004060595761984587, 0.004058994352817535, 0.004057340323925018, 0.004056073259562254, 0.00405531283468008, 0.0040542567148804665, 0.004053368698805571, 0.004052625969052315, 0.004052037838846445, 0.004051582887768745, 0.004051284398883581, 0.004050681833177805, 0.004050162620842457, 0.004050013609230518, 0.004049759358167648, 0.004049409180879593, 0.0040492163971066475, 0.004048965871334076, 0.004048850387334824, 0.0040487367659807205, 0.004048649687319994, 0.004048478789627552, 0.004048377275466919, 0.004048354923725128, 0.004048255272209644, 0.004048200789839029, 0.004048122558742762, 0.004048069007694721, 0.004048037342727184, 0.0040480089373886585, 0.00404797587543726, 0.004047940485179424, 0.004047914408147335, 0.0040479013696312904, 0.004047880880534649, 0.004047872498631477], 'mean_squared_error': [0.05692729726433754, 0.04804765060544014, 0.04489869624376297, 0.04257085546851158, 0.040324531495571136, 0.03812158480286598, 0.03600892052054405, 0.03400884196162224, 0.03211222589015961, 0.030311426147818565, 0.02859478071331978, 0.027012895792722702, 0.025630610063672066, 0.024494638666510582, 0.023602817207574844, 0.02289961464703083, 0.02234005369246006, 0.021883467212319374, 0.021490046754479408, 0.021140100434422493, 0.020817400887608528, 0.020518962293863297, 0.02023620903491974, 0.01996294967830181, 0.01969875395298004, 0.01943989284336567, 0.01918347366154194, 0.018931347876787186, 0.018680764362215996, 0.018432509154081345, 0.018197132274508476, 0.017962820827960968, 0.017744697630405426, 0.01753220334649086, 0.0173347145318985, 0.01714758761227131, 0.01696702279150486, 0.016809066757559776, 0.016646333038806915, 0.016485411673784256, 0.01632029563188553, 0.016178211197257042, 0.016028648242354393, 0.01588517241179943, 0.01575484871864319, 0.015605728141963482, 0.015464668162167072, 0.015332295559346676, 0.015186280012130737, 0.015052647329866886, 0.014909249730408192, 0.014777188189327717, 0.014640592969954014, 0.014497044496238232, 0.01436070166528225, 0.014219214208424091, 0.014075766317546368, 0.013938574120402336, 0.013792242854833603, 0.013649660162627697, 0.013505788519978523, 0.013353630900382996, 0.013205613009631634, 0.013052321970462799, 0.01290859468281269, 0.012746046297252178, 0.012591909617185593, 0.012435216456651688, 0.012279787100851536, 0.012133226729929447, 0.011977734044194221, 0.011825268156826496, 0.011677419766783714, 0.011530142277479172, 0.011391744948923588, 0.011250076815485954, 0.011117212474346161, 0.010991518385708332, 0.010860607028007507, 0.010742558166384697, 0.010615572333335876, 0.010507662780582905, 0.010400105267763138, 0.010295631363987923, 0.010199298150837421, 0.01010022684931755, 0.010010248981416225, 0.0099199702963233, 0.009833802469074726, 0.009757346473634243, 0.009674404747784138, 0.009595619514584541, 0.009535553865134716, 0.009460781700909138, 0.009390910156071186, 0.009334181435406208, 0.009261456318199635, 0.009201116859912872, 0.009140722453594208, 0.009095588698983192, 0.009030306711792946, 0.008985302411019802, 0.008927111513912678, 0.008884592913091183, 0.008838161826133728, 0.008783427998423576, 0.00874024536460638, 0.00869662780314684, 0.008658040314912796, 0.008613754995167255, 0.008572039194405079, 0.008531571365892887, 0.008499270305037498, 0.00846095196902752, 0.008423966355621815, 0.008388894610106945, 0.008363435976207256, 0.008322358131408691, 0.008295166306197643, 0.008274571038782597, 0.00826023519039154, 0.008248083293437958, 0.008230422623455524, 0.008213169872760773, 0.008196952752768993, 0.008183280006051064, 0.008172871544957161, 0.008162705227732658, 0.008154264651238918, 0.008146503008902073, 0.008138993754982948, 0.008132241666316986, 0.008129077032208443, 0.008124982006847858, 0.008121191523969173, 0.00811798870563507, 0.008114680647850037, 0.008112146519124508, 0.00811062566936016, 0.008108513429760933, 0.008106737397611141, 0.00810525193810463, 0.00810407567769289, 0.00810316577553749, 0.008102568797767162, 0.00810136366635561, 0.008100325241684914, 0.008100027218461037, 0.008099518716335297, 0.008098818361759186, 0.008098432794213295, 0.008097931742668152, 0.008097700774669647, 0.008097473531961441, 0.008097299374639988, 0.008096957579255104, 0.008096754550933838, 0.008096709847450256, 0.008096510544419289, 0.008096401579678059, 0.008096245117485523, 0.008096138015389442, 0.008096074685454369, 0.008096017874777317, 0.00809595175087452, 0.008095880970358849, 0.00809582881629467, 0.008095802739262581, 0.008095761761069298, 0.008095744997262955], 'val_loss': [0.025572368875145912, 0.023172467947006226, 0.021909140050411224, 0.020757611840963364, 0.019619885832071304, 0.018527530133724213, 0.01747758314013481, 0.016488604247570038, 0.015566790476441383, 0.01468640100210905, 0.013839012943208218, 0.013101892545819283, 0.012475231662392616, 0.011981415562331676, 0.011597332544624805, 0.011294353753328323, 0.011052957735955715, 0.010853460058569908, 0.010668755508959293, 0.010506724938750267, 0.010344993323087692, 0.010198889300227165, 0.010058518499135971, 0.009923361241817474, 0.009792676195502281, 0.009661642834544182, 0.009535555727779865, 0.00941383559256792, 0.009287098422646523, 0.009170187637209892, 0.009049739688634872, 0.008934974670410156, 0.008827082812786102, 0.008726020343601704, 0.008630121126770973, 0.008541013114154339, 0.00845868606120348, 0.008373378776013851, 0.008300050161778927, 0.008209151215851307, 0.008135293610394001, 0.00805987324565649, 0.007983624003827572, 0.007917715236544609, 0.00784306414425373, 0.007768301758915186, 0.0077007850632071495, 0.00763124693185091, 0.0075624617747962475, 0.007488657720386982, 0.007415915373712778, 0.007348575163632631, 0.007279130630195141, 0.007219565100967884, 0.007136388681828976, 0.007062376476824284, 0.007006470579653978, 0.006924099754542112, 0.006847778335213661, 0.006777571048587561, 0.006700531579554081, 0.006627670489251614, 0.006556411739438772, 0.006473622750490904, 0.006395930424332619, 0.006318225990980864, 0.006242700386792421, 0.006161340977996588, 0.006091864313930273, 0.0060132225044071674, 0.0059342049062252045, 0.00585835799574852, 0.005790313705801964, 0.0057162074372172356, 0.005646067671477795, 0.005579943303018808, 0.005515636410564184, 0.0054563432931900024, 0.005395442713052034, 0.005338022019714117, 0.005283154081553221, 0.005232295021414757, 0.005182663910090923, 0.0051388246938586235, 0.0050864084623754025, 0.005041453521698713, 0.004994757939130068, 0.004958378151059151, 0.004914908204227686, 0.004881849512457848, 0.004842537455260754, 0.004813607316464186, 0.004775579087436199, 0.0047458382323384285, 0.004710678476840258, 0.004679851699620485, 0.004654623102396727, 0.004622612614184618, 0.0046026804484426975, 0.0045699626207351685, 0.004544093739241362, 0.00452514598146081, 0.00450261402875185, 0.004479828756302595, 0.0044576856307685375, 0.004429953638464212, 0.004411295522004366, 0.0044006300158798695, 0.004367342218756676, 0.004348370246589184, 0.0043289437890052795, 0.004321824759244919, 0.004292014520615339, 0.004279026761651039, 0.004263230599462986, 0.0042395880445837975, 0.004230509977787733, 0.004217342007905245, 0.004197676666080952, 0.004195766523480415, 0.004182314500212669, 0.004178792703896761, 0.0041723353788256645, 0.004160531330853701, 0.004154170863330364, 0.0041488539427518845, 0.004141401965171099, 0.004138760734349489, 0.004133988171815872, 0.004130498506128788, 0.004126983229070902, 0.004125818144530058, 0.004123014397919178, 0.004121382255107164, 0.004119733348488808, 0.004118247888982296, 0.0041169398464262486, 0.00411585159599781, 0.004114982672035694, 0.0041140285320580006, 0.004113228991627693, 0.004112626891583204, 0.004112211521714926, 0.004111683927476406, 0.004111305810511112, 0.0041107796132564545, 0.004110570531338453, 0.004110314883291721, 0.0041100517846643925, 0.004109854344278574, 0.004109573550522327, 0.004109465051442385, 0.004109371453523636, 0.0041092149913311005, 0.004109090194106102, 0.004108995199203491, 0.004108910448849201, 0.004108868073672056, 0.004108818713575602, 0.00410874281078577, 0.004108682740479708, 0.004108649678528309, 0.0041086263954639435, 0.004108591470867395, 0.004108562599867582, 0.0041085341945290565, 0.004108517896384001, 0.004108500201255083, 0.004108483903110027, 0.00410847133025527], 'val_mean_squared_error': [0.051144737750291824, 0.04634493589401245, 0.04381828010082245, 0.04151522368192673, 0.03923977166414261, 0.037055060267448425, 0.03495516628026962, 0.032977208495140076, 0.031133580952882767, 0.0293728020042181, 0.027678025886416435, 0.026203785091638565, 0.024950463324785233, 0.023962831124663353, 0.02319466508924961, 0.022588707506656647, 0.02210591547191143, 0.021706920117139816, 0.021337511017918587, 0.021013449877500534, 0.020689986646175385, 0.02039777860045433, 0.020117036998271942, 0.01984672248363495, 0.019585352391004562, 0.019323285669088364, 0.01907111145555973, 0.01882767118513584, 0.018574196845293045, 0.018340375274419785, 0.018099479377269745, 0.017869949340820312, 0.017654165625572205, 0.017452040687203407, 0.017260242253541946, 0.017082026228308678, 0.01691737212240696, 0.016746757552027702, 0.016600100323557854, 0.016418302431702614, 0.016270587220788002, 0.01611974649131298, 0.015967248007655144, 0.015835430473089218, 0.01568612828850746, 0.015536603517830372, 0.015401570126414299, 0.01526249386370182, 0.015124923549592495, 0.014977315440773964, 0.014831830747425556, 0.014697150327265263, 0.014558261260390282, 0.014439130201935768, 0.014272777363657951, 0.014124752953648567, 0.014012941159307957, 0.013848199509084225, 0.013695556670427322, 0.013555142097175121, 0.013401063159108162, 0.013255340978503227, 0.013112823478877544, 0.012947245500981808, 0.012791860848665237, 0.012636451981961727, 0.012485400773584843, 0.012322681955993176, 0.012183728627860546, 0.012026445008814335, 0.011868409812450409, 0.01171671599149704, 0.011580627411603928, 0.011432414874434471, 0.01129213534295559, 0.011159886606037617, 0.011031272821128368, 0.010912686586380005, 0.010790885426104069, 0.010676044039428234, 0.010566308163106441, 0.010464590042829514, 0.010365327820181847, 0.010277649387717247, 0.010172816924750805, 0.010082907043397427, 0.009989515878260136, 0.009916756302118301, 0.009829816408455372, 0.009763699024915695, 0.009685074910521507, 0.009627214632928371, 0.009551158174872398, 0.009491676464676857, 0.009421356953680515, 0.00935970339924097, 0.009309246204793453, 0.009245225228369236, 0.009205360896885395, 0.009139925241470337, 0.009088187478482723, 0.00905029196292162, 0.0090052280575037, 0.00895965751260519, 0.008915371261537075, 0.008859907276928425, 0.008822591044008732, 0.008801260031759739, 0.008734684437513351, 0.008696740493178368, 0.008657887578010559, 0.008643649518489838, 0.008584029041230679, 0.008558053523302078, 0.008526461198925972, 0.008479176089167595, 0.008461019955575466, 0.00843468401581049, 0.008395353332161903, 0.00839153304696083, 0.008364629000425339, 0.008357585407793522, 0.008344670757651329, 0.008321062661707401, 0.008308341726660728, 0.008297707885503769, 0.008282803930342197, 0.008277521468698978, 0.008267976343631744, 0.008260997012257576, 0.008253966458141804, 0.008251636289060116, 0.008246028795838356, 0.008242764510214329, 0.008239466696977615, 0.008236495777964592, 0.008233879692852497, 0.00823170319199562, 0.008229965344071388, 0.008228057064116001, 0.008226457983255386, 0.008225253783166409, 0.008224423043429852, 0.008223367854952812, 0.008222611621022224, 0.008221559226512909, 0.008221141062676907, 0.008220629766583443, 0.008220103569328785, 0.008219708688557148, 0.008219147101044655, 0.00821893010288477, 0.008218742907047272, 0.008218429982662201, 0.008218180388212204, 0.008217990398406982, 0.008217820897698402, 0.008217736147344112, 0.008217637427151203, 0.00821748562157154, 0.008217365480959415, 0.008217299357056618, 0.008217252790927887, 0.00821718294173479, 0.008217125199735165, 0.008217068389058113, 0.008217035792768002, 0.008217000402510166, 0.008216967806220055, 0.00821694266051054], 'lr': [0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.001, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.00025, 0.00025, 0.00025, 0.00025, 0.00025, 0.000125, 0.000125, 0.000125, 0.000125, 0.000125, 6.25e-05, 6.25e-05, 6.25e-05, 6.25e-05, 6.25e-05, 3.125e-05, 3.125e-05, 3.125e-05, 3.125e-05, 3.125e-05, 1.5625e-05, 1.5625e-05, 1.5625e-05, 1.5625e-05, 1.5625e-05, 7.8125e-06, 7.8125e-06, 7.8125e-06, 7.8125e-06, 7.8125e-06, 3.90625e-06, 3.90625e-06, 3.90625e-06, 3.90625e-06, 3.90625e-06, 1.953125e-06, 1.953125e-06, 1.953125e-06, 1.953125e-06, 1.953125e-06, 1e-06, 1e-06, 1e-06, 1e-06]}",0.054705594523296465,0.05587802406860355
