,n_layers,neurons,seed,params,val_RMSE,val_MAPE,val_NMAE,test_RMSE,test_MAPE,test_NMAE,test_loglike,train_time,epochs_trained,training_history
0,2,"(4, 1)",1,33,0.1834185047126177,0.3642892911236234,0.3913326506846331,0.18336515572187925,0.3634468783006113,0.3914983829767341,156475.03188885504,330.4383819103241,199,"{'loss': [93818312.0, 2973128.0, 495899.15625, 92854.453125, 17860.841796875, 3455.8857421875, 670.1512451171875, 129.6893310546875, 25.243803024291992, 5.3218865394592285, 1.6319489479064941, 0.9750200510025024, 0.7433395385742188, 0.4765542149543762, 0.3346253037452698, 0.2616211473941803, 0.21685604751110077, 0.2031022012233734, 0.19864970445632935, 0.19678372144699097, 0.19584619998931885, 0.195296511054039, 0.1948641836643219, 0.1945008486509323, 0.1943385750055313, 0.194139763712883, 0.1939980834722519, 0.1938849687576294, 0.1937771588563919, 0.19368815422058105, 0.19364915788173676, 0.19361825287342072, 0.19358853995800018, 0.1935415118932724, 0.19350211322307587, 0.1935083568096161, 0.19352233409881592, 0.19349607825279236, 0.1934325098991394, 0.19340777397155762, 0.1934131383895874, 0.19341467320919037, 0.19335448741912842, 0.1933460831642151, 0.19332316517829895, 0.19328609108924866, 0.1932801753282547, 0.1932498812675476, 0.1932142972946167, 0.19321320950984955, 0.1931399703025818, 0.1931786835193634, 0.19314657151699066, 0.19319899380207062, 0.1930612176656723, 0.1930627077817917, 0.193036288022995, 0.1930062472820282, 0.19297930598258972, 0.19303131103515625, 0.1929449439048767, 0.19295954704284668, 0.1929289996623993, 0.19286534190177917, 0.19287154078483582, 0.19282375276088715, 0.19280968606472015, 0.19278085231781006, 0.19277571141719818, 0.1927083283662796, 0.19272670149803162, 0.19265906512737274, 0.19267484545707703, 0.19267809391021729, 0.19264325499534607, 0.1925865113735199, 0.1925637423992157, 0.19251719117164612, 0.19247210025787354, 0.1924726516008377, 0.19244815409183502, 0.19244176149368286, 0.19234657287597656, 0.19235752522945404, 0.19231541454792023, 0.19229984283447266, 0.19224563241004944, 0.19223524630069733, 0.19220224022865295, 0.19217288494110107, 0.1921316385269165, 0.1921384483575821, 0.19207735359668732, 0.19210034608840942, 0.19205054640769958, 0.19201166927814484, 0.1920180767774582, 0.19197091460227966, 0.1919531524181366, 0.1919766068458557, 0.19192291796207428, 0.19187849760055542, 0.1918647438287735, 0.19185417890548706, 0.19181253015995026, 0.19182519614696503, 0.19182001054286957, 0.19179987907409668, 0.191786989569664, 0.1917571723461151, 0.1917162984609604, 0.1917121559381485, 0.19166888296604156, 0.19167771935462952, 0.19167235493659973, 0.19165973365306854, 0.19164837896823883, 0.19162841141223907, 0.1916389912366867, 0.1916024386882782, 0.191596120595932, 0.19156679511070251, 0.19157810509204865, 0.1915542036294937, 0.1916029006242752, 0.19154192507266998, 0.19157253205776215, 0.1915123015642166, 0.19156135618686676, 0.1915256530046463, 0.1915116012096405, 0.19153374433517456, 0.19149591028690338, 0.1914714127779007, 0.1914849430322647, 0.1915138214826584, 0.19147109985351562, 0.19149599969387054, 0.1914704442024231, 0.19147489964962006, 0.19146277010440826, 0.19145868718624115, 0.191414475440979, 0.19142068922519684, 0.19144074618816376, 0.19144243001937866, 0.1914588212966919, 0.19141703844070435, 0.19142259657382965, 0.1914757341146469, 0.19144779443740845, 0.19147521257400513, 0.19141820073127747, 0.19145101308822632, 0.1914534717798233, 0.19143474102020264, 0.1914108395576477, 0.1914215236902237, 0.19147992134094238, 0.19141076505184174, 0.19142454862594604, 0.19139568507671356, 0.19141288101673126, 0.1914396584033966, 0.19141080975532532, 0.19141995906829834, 0.1914064735174179, 0.19141501188278198, 0.19142453372478485, 0.1914370208978653, 0.1914326250553131, 0.19138026237487793, 0.19139523804187775, 0.19140762090682983, 0.19141912460327148, 0.1913643479347229, 0.1913968175649643, 0.19141116738319397, 0.19143077731132507, 0.1914171278476715, 0.1913793981075287, 0.1913847178220749, 0.19140511751174927, 0.191393181681633, 0.19140882790088654, 0.1913643628358841, 0.19137895107269287, 0.19140410423278809, 0.1913786679506302, 0.19138863682746887, 0.1913888305425644, 0.19136293232440948, 0.1913793534040451, 0.19140444695949554, 0.1913815587759018, 0.1913803219795227, 0.19142203032970428, 0.19141042232513428, 0.19139379262924194], 'mean_squared_error': [0.07820534706115723, 0.055740512907505035, 0.07836447656154633, 0.09657904505729675, 0.11030370742082596, 0.12079057097434998, 0.12908275425434113, 0.13597871363162994, 0.14151908457279205, 0.14480926096439362, 0.14135922491550446, 0.1280432939529419, 0.08895811438560486, 0.05077511817216873, 0.04632984474301338, 0.04199923947453499, 0.03776310011744499, 0.035790685564279556, 0.0348023921251297, 0.03429197147488594, 0.034012019634246826, 0.033858805894851685, 0.03376032039523125, 0.03373076021671295, 0.033644743263721466, 0.033572081476449966, 0.033562298864126205, 0.033584967255592346, 0.033461734652519226, 0.03357319161295891, 0.0335044339299202, 0.0334874726831913, 0.03349757567048073, 0.03350295498967171, 0.03346066549420357, 0.033416498452425, 0.03349626809358597, 0.03344281017780304, 0.03349390625953674, 0.03341066092252731, 0.03352510184049606, 0.03339851647615433, 0.033504463732242584, 0.03343283012509346, 0.03342556953430176, 0.03344542533159256, 0.0334993340075016, 0.03342420235276222, 0.0334753580391407, 0.03345872089266777, 0.03341883420944214, 0.0334414541721344, 0.03346142917871475, 0.03338180482387543, 0.0333896167576313, 0.033475909382104874, 0.03346966952085495, 0.03344957157969475, 0.0333770252764225, 0.0334213525056839, 0.03347449377179146, 0.033364187926054, 0.033437833189964294, 0.033462654799222946, 0.03338541463017464, 0.03341848403215408, 0.03348522260785103, 0.03336082771420479, 0.033411864191293716, 0.03334343433380127, 0.03350627049803734, 0.03333571180701256, 0.03347855433821678, 0.03335649520158768, 0.033452533185482025, 0.033399809151887894, 0.03339672088623047, 0.03341559320688248, 0.033362362533807755, 0.03339970484375954, 0.03344631940126419, 0.033356208354234695, 0.03333253413438797, 0.03343890607357025, 0.03338035196065903, 0.03334309905767441, 0.03341744840145111, 0.033349424600601196, 0.03339909762144089, 0.03334412723779678, 0.03335682675242424, 0.03341415151953697, 0.03340568020939827, 0.033325470983982086, 0.03332971781492233, 0.03337325528264046, 0.03337478265166283, 0.033317215740680695, 0.03332195058465004, 0.033378966152668, 0.033344730734825134, 0.033273883163928986, 0.03342167288064957, 0.033346399664878845, 0.033326972275972366, 0.03334406763315201, 0.033357709646224976, 0.03327123075723648, 0.03339328244328499, 0.03325120359659195, 0.0333428718149662, 0.03334718942642212, 0.03328295052051544, 0.033324677497148514, 0.03332541510462761, 0.03324747085571289, 0.03339039534330368, 0.03327031806111336, 0.03333982080221176, 0.0332951545715332, 0.03332258015871048, 0.03327513486146927, 0.033300381153821945, 0.0332854762673378, 0.033316005021333694, 0.033315226435661316, 0.03326566889882088, 0.03334222361445427, 0.03328258544206619, 0.03328545391559601, 0.03326871991157532, 0.0333280935883522, 0.033315494656562805, 0.033263903111219406, 0.033225588500499725, 0.033335793763399124, 0.03330313414335251, 0.03330272063612938, 0.03325854241847992, 0.03323829546570778, 0.03329107537865639, 0.033356186002492905, 0.033181190490722656, 0.03327368199825287, 0.03335827961564064, 0.03322839364409447, 0.033268608152866364, 0.0333268903195858, 0.03319934383034706, 0.03332298621535301, 0.03321870416402817, 0.03332272544503212, 0.033346954733133316, 0.03323299065232277, 0.03326677531003952, 0.033308058977127075, 0.03325040265917778, 0.03332531079649925, 0.033239755779504776, 0.03328203782439232, 0.03329562023282051, 0.03322666138410568, 0.03326078876852989, 0.03326647728681564, 0.03331828489899635, 0.03332670405507088, 0.03328228369355202, 0.03324452415108681, 0.03327695280313492, 0.033275287598371506, 0.03327595070004463, 0.033252961933612823, 0.03329485282301903, 0.03333346173167229, 0.03325754031538963, 0.03331740200519562, 0.03318711742758751, 0.033288970589637756, 0.033343613147735596, 0.03322294354438782, 0.033296555280685425, 0.033261969685554504, 0.033258192241191864, 0.033270787447690964, 0.03329753503203392, 0.03328757733106613, 0.033297210931777954, 0.033230576664209366, 0.03330390900373459, 0.03326164931058884, 0.033276837319135666, 0.03325984999537468, 0.03324703872203827, 0.033339448273181915, 0.03330085054039955, 0.033292580395936966, 0.0332111120223999, 0.03333111107349396, 0.03327400982379913], 'val_loss': [6738924.0, 1036365.875, 189482.171875, 36363.64453125, 7019.4140625, 1361.000732421875, 263.3712463378906, 51.00543975830078, 10.174489974975586, 2.5105838775634766, 1.128528356552124, 0.8736314177513123, 0.623256504535675, 0.3743877708911896, 0.29520153999328613, 0.23190023005008698, 0.20811361074447632, 0.20167610049247742, 0.19815681874752045, 0.19693973660469055, 0.19642230868339539, 0.19653929769992828, 0.1953696310520172, 0.19575387239456177, 0.1951778084039688, 0.19509825110435486, 0.19463352859020233, 0.19447925686836243, 0.19477584958076477, 0.19477608799934387, 0.1943015158176422, 0.19452717900276184, 0.19425109028816223, 0.19449017941951752, 0.1947174072265625, 0.19402343034744263, 0.19431357085704803, 0.1941051483154297, 0.1943952590227127, 0.19438093900680542, 0.19434379041194916, 0.19420230388641357, 0.19402329623699188, 0.19416095316410065, 0.19398273527622223, 0.1940421313047409, 0.1939535140991211, 0.19387632608413696, 0.1943718045949936, 0.19394183158874512, 0.19391289353370667, 0.19405168294906616, 0.1941092312335968, 0.19405357539653778, 0.1940341591835022, 0.19425414502620697, 0.19379675388336182, 0.1938319206237793, 0.19372029602527618, 0.1937447488307953, 0.19376318156719208, 0.19374260306358337, 0.1941775381565094, 0.19389377534389496, 0.19366709887981415, 0.19356361031532288, 0.1937871128320694, 0.19370195269584656, 0.1935313493013382, 0.19362828135490417, 0.19358767569065094, 0.19339929521083832, 0.1933659315109253, 0.19339363276958466, 0.19373612105846405, 0.1935458481311798, 0.19333428144454956, 0.19356223940849304, 0.19346153736114502, 0.1933584064245224, 0.19318945705890656, 0.19310800731182098, 0.1934172660112381, 0.19354881346225739, 0.19311627745628357, 0.19326652586460114, 0.1930607259273529, 0.1932605803012848, 0.19313465058803558, 0.19379831850528717, 0.19292481243610382, 0.1929524838924408, 0.1929994374513626, 0.19290867447853088, 0.1929437220096588, 0.19312480092048645, 0.1929786652326584, 0.19282540678977966, 0.19291482865810394, 0.19283708930015564, 0.19308069348335266, 0.19293829798698425, 0.19369924068450928, 0.19347603619098663, 0.19274882972240448, 0.1929839551448822, 0.19275960326194763, 0.19295625388622284, 0.1928955465555191, 0.19258013367652893, 0.1926112323999405, 0.19267632067203522, 0.19257505238056183, 0.19297271966934204, 0.1930840015411377, 0.19265729188919067, 0.19256167113780975, 0.192617267370224, 0.1924595683813095, 0.1926431804895401, 0.19251799583435059, 0.19251753389835358, 0.19244277477264404, 0.19265076518058777, 0.1924595981836319, 0.19252946972846985, 0.19244670867919922, 0.19317437708377838, 0.1923648864030838, 0.1927979290485382, 0.19260546565055847, 0.19243690371513367, 0.19241149723529816, 0.19244684278964996, 0.1931798756122589, 0.1925640106201172, 0.19256934523582458, 0.1925254762172699, 0.1926078349351883, 0.19238807260990143, 0.19263142347335815, 0.19260403513908386, 0.1924823373556137, 0.19238455593585968, 0.1926247924566269, 0.1923746019601822, 0.1925143152475357, 0.19258275628089905, 0.19292087852954865, 0.19236238300800323, 0.1926473081111908, 0.19268687069416046, 0.1928410679101944, 0.19241347908973694, 0.1926066279411316, 0.19248783588409424, 0.19264928996562958, 0.19242314994335175, 0.19228829443454742, 0.19250328838825226, 0.19239111244678497, 0.19250021874904633, 0.19240130484104156, 0.19229507446289062, 0.19239147007465363, 0.19249461591243744, 0.1924302726984024, 0.19244760274887085, 0.19230753183364868, 0.1924317479133606, 0.1923229992389679, 0.19239935278892517, 0.19240930676460266, 0.1924593448638916, 0.1923316866159439, 0.1925087422132492, 0.1923559010028839, 0.19245624542236328, 0.19238053262233734, 0.1923392117023468, 0.19243519008159637, 0.1926492601633072, 0.19307217001914978, 0.19252048432826996, 0.1925095170736313, 0.19245325028896332, 0.19254012405872345, 0.1926264464855194, 0.19242876768112183, 0.1922897845506668, 0.1925315260887146, 0.19238990545272827, 0.19253115355968475, 0.1923590898513794, 0.1924840211868286, 0.1926138997077942, 0.19286201894283295, 0.19300730526447296, 0.19230355322360992], 'val_mean_squared_error': [0.04416406899690628, 0.0676347091794014, 0.08835740387439728, 0.10411340743303299, 0.11605791002511978, 0.12529683113098145, 0.13280965387821198, 0.1391744315624237, 0.14386223256587982, 0.14514842629432678, 0.13604938983917236, 0.11671911180019379, 0.06479048728942871, 0.04686069115996361, 0.04506916180253029, 0.0388680063188076, 0.036315228790044785, 0.03367307782173157, 0.0344683863222599, 0.03353167697787285, 0.033991407603025436, 0.03392094746232033, 0.03302896022796631, 0.03273851424455643, 0.03333579748868942, 0.03322473540902138, 0.03406338393688202, 0.03304973244667053, 0.035768114030361176, 0.03235689923167229, 0.032748375087976456, 0.03339370712637901, 0.0327826552093029, 0.032812848687171936, 0.033086732029914856, 0.033685553818941116, 0.03376402705907822, 0.033620815724134445, 0.03346703574061394, 0.03308649733662605, 0.03321867436170578, 0.034143559634685516, 0.032866474241018295, 0.03412219509482384, 0.03336607664823532, 0.03341435268521309, 0.032680630683898926, 0.03315259516239166, 0.032931454479694366, 0.03325663134455681, 0.03325509652495384, 0.03290758281946182, 0.03238251432776451, 0.033538300544023514, 0.03362364321947098, 0.03429791331291199, 0.033641915768384933, 0.03208672255277634, 0.033179864287376404, 0.034235406666994095, 0.03361881896853447, 0.0341782309114933, 0.03268136829137802, 0.032961487770080566, 0.03298041224479675, 0.03429499268531799, 0.03276165574789047, 0.033252473920583725, 0.03359547629952431, 0.03471362963318825, 0.032722100615501404, 0.034054309129714966, 0.03311024233698845, 0.03365878760814667, 0.03334687277674675, 0.033519111573696136, 0.03277624025940895, 0.032842956483364105, 0.03360338881611824, 0.03350033611059189, 0.03321686387062073, 0.033535830676555634, 0.033384453505277634, 0.032806072384119034, 0.033714473247528076, 0.03385544940829277, 0.03362227976322174, 0.03398760035634041, 0.03256908804178238, 0.035314422100782394, 0.034297794103622437, 0.032761234790086746, 0.032818134874105453, 0.03294363617897034, 0.032790087163448334, 0.03345977142453194, 0.032821062952280045, 0.0334809310734272, 0.033787891268730164, 0.03329527750611305, 0.03307383134961128, 0.03539649024605751, 0.03414810448884964, 0.03353366255760193, 0.032524269074201584, 0.032445453107357025, 0.032245196402072906, 0.03374199569225311, 0.03275885060429573, 0.03381304070353508, 0.03342946246266365, 0.0332014262676239, 0.03433870151638985, 0.03305397555232048, 0.03192203864455223, 0.03421963378787041, 0.0323360413312912, 0.03285081312060356, 0.032907627522945404, 0.033765505999326706, 0.033206865191459656, 0.03413468599319458, 0.03346553072333336, 0.033788759261369705, 0.03349762037396431, 0.03344812989234924, 0.03430597484111786, 0.033327288925647736, 0.03315877541899681, 0.03260131925344467, 0.033528972417116165, 0.03325042128562927, 0.03291570022702217, 0.0331273153424263, 0.03449288755655289, 0.03365163132548332, 0.03286643698811531, 0.033384770154953, 0.033196087926626205, 0.03383985161781311, 0.033738765865564346, 0.0323517732322216, 0.03386097773909569, 0.03381070867180824, 0.03211764246225357, 0.03265553340315819, 0.03392722085118294, 0.03243500366806984, 0.033955443650484085, 0.03273269534111023, 0.034982673823833466, 0.03291073441505432, 0.03253570571541786, 0.03297363594174385, 0.03331497311592102, 0.03392310440540314, 0.03375691920518875, 0.03320242837071419, 0.033642351627349854, 0.03300001099705696, 0.03319438174366951, 0.03371256962418556, 0.03405589237809181, 0.033945146948099136, 0.03302743285894394, 0.03258446604013443, 0.03271191939711571, 0.033344924449920654, 0.033005233854055405, 0.03299062326550484, 0.033488672226667404, 0.03317369520664215, 0.03369351476430893, 0.03292800858616829, 0.03274660184979439, 0.032847557216882706, 0.03404949605464935, 0.0329524502158165, 0.03272811323404312, 0.03321690857410431, 0.03277032449841499, 0.033817414194345474, 0.03463374078273773, 0.03403007984161377, 0.03314061835408211, 0.03271477296948433, 0.03312843665480614, 0.033379074186086655, 0.03292065113782883, 0.033352337777614594, 0.032962556928396225, 0.033560968935489655, 0.03263496607542038, 0.03331085294485092, 0.033074378967285156, 0.031886812299489975, 0.03409258648753166, 0.03319122642278671, 0.03330948203802109]}"
